CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,Age,AgeGroup,AveMonthSpend,NCarsGroup,NChildrenAtHomeGroup,BikeBuyer
25696,Damien,Luo,"116, boulevard d´Albi",Metz,Moselle,France,57000,1 (11) 500 555-0115,1957-08-22,Partial College,Manual,M,M,1,0,0,1,18571,40.0,25-45,61,No,No,0
25697,Miguel,Harris,"511, rue Villedo",Dunkerque,Nord,France,59140,1 (11) 500 555-0130,1956-04-11,Partial College,Manual,M,S,0,0,0,2,23274,41.0,25-45,58,No,No,0
25698,Ariana,Murphy,"59, rue Montcalm",Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0186,1956-07-28,Partial College,Manual,F,M,1,0,0,2,16485,41.0,25-45,44,No,No,0
25699,Marcus,Kelly,5929 Seaview Dr.,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0118,1956-09-21,Partial College,Manual,M,S,1,0,0,2,11442,41.0,25-45,57,No,No,0
25700,Faith,Coleman,"2181, rue Malar",Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0165,1954-08-18,Partial College,Manual,F,S,1,1,0,2,21803,43.0,25-45,41,1-2,No,0
25703,Summer,Rana,9474 Old Mt. View Drive,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0125,1942-07-21,Bachelors ,Clerical,F,M,1,0,0,1,55380,55.0,>55,46,No,No,0
25704,Seth,Murphy,3419 C. Mt. Hood,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0113,1980-02-05,Partial College,Manual,M,S,1,1,0,0,21566,17.0,<25,57,1-2,No,1
25705,Levi,Prasad,710 Longbrook Way,Perth,South Australia,Australia,6006,1 (11) 500 555-0171,1979-06-26,Partial College,Manual,M,S,1,1,0,0,19204,18.0,<25,53,1-2,No,0
25706,Francisco,Madan,7824 Frayne Ln,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0110,1978-06-14,Partial College,Manual,M,S,0,1,0,0,29724,19.0,<25,52,1-2,No,0
25707,Louis,Raje,4915 Pear Dr.,Findon,South Australia,Australia,5023,1 (11) 500 555-0169,1978-11-23,Partial College,Manual,M,M,1,1,0,0,14270,19.0,<25,65,1-2,No,0
25708,Misty,Sharma,4764 Gatter Court,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0185,1978-07-09,Partial College,Manual,F,S,0,1,0,0,19500,19.0,<25,38,1-2,No,0
25710,Diana,Gill,9073 Stimel Drive,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0186,1979-11-21,Bachelors ,Clerical,F,M,0,0,0,0,37790,18.0,<25,42,No,No,0
25711,Mario,Luo,7062 Clayton Rd.,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0193,1979-09-23,Bachelors ,Clerical,M,S,0,0,0,0,35394,18.0,<25,58,No,No,0
25712,Brent,He,1340 Starlyn Dr.,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0138,1979-08-16,Bachelors ,Clerical,M,S,1,0,0,0,38823,18.0,<25,60,No,No,0
25713,Latasha,Gill,5267 Mt. Tri-state Court,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0121,1979-03-19,Bachelors ,Clerical,F,S,1,0,0,0,37175,18.0,<25,41,No,No,0
25715,Tabitha,Sara,1069 Ahwanee Lane,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0169,1978-07-21,Bachelors ,Clerical,F,S,0,0,0,0,25342,19.0,<25,38,No,No,0
25716,Edwin,Gao,598 Limeridge Drive,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0142,1978-11-25,Bachelors ,Clerical,M,S,0,0,0,0,19865,19.0,<25,58,No,No,0
25717,Ernest,Guo,609 Power Ave.,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0181,1978-03-18,Bachelors ,Clerical,M,M,1,0,0,0,33832,19.0,<25,67,No,No,0
25718,Terrance,Martinez,8166 Starflower Dr,Perth,South Australia,Australia,6006,1 (11) 500 555-0150,1977-08-24,Partial College,Manual,M,S,0,0,0,0,15153,20.0,<25,61,No,No,0
25719,Kristine,Diaz,Westheimer Straße 9601,Berlin,Hessen,Germany,14129,1 (11) 500 555-0193,1943-02-11,Partial College,Manual,F,S,0,0,0,2,22743,54.0,45-55,36,No,No,0
25720,Ronald,Garcia,Am Karlshof 228,München,Hessen,Germany,80074,1 (11) 500 555-0195,1943-04-04,Partial College,Manual,M,M,0,1,0,2,25637,54.0,45-55,65,1-2,No,0
25721,April,Nara,4808 Bon Homme Way,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0168,1943-10-20,Bachelors ,Clerical,F,M,1,0,0,1,46120,54.0,45-55,41,No,No,0
25722,Noah,Mitchell,"40, place de la République",Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0163,1961-07-19,Partial College,Manual,M,S,0,0,1,1,22961,36.0,25-45,67,No,>=1,0
25723,Kate,Nara,"11, rue Descartes",Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0159,1961-11-13,Graduate Degree,Clerical,F,S,0,0,0,4,55231,36.0,25-45,45,No,No,0
25724,Tabitha,Fernandez,Postfach 55 00 00,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0164,1961-08-26,Graduate Degree,Clerical,F,M,1,0,0,4,58036,36.0,25-45,43,No,No,0
25725,Chad,Lal,Hans-Rosenthal-Platz 4117,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0147,1961-02-04,Graduate Degree,Clerical,M,M,1,0,0,4,82456,36.0,25-45,82,No,No,0
25726,Brendan,Deng,4361 Loftus Road,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0184,1961-11-05,Graduate Degree,Clerical,M,S,1,0,0,4,99522,36.0,25-45,77,No,No,1
25727,Cheryl,Torres,843 Raven Court,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0115,1961-11-21,Graduate Degree,Clerical,F,M,1,0,0,4,66909,36.0,25-45,53,No,No,0
25728,Nelson,Romero,4909 Poco Lane,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0115,1961-03-08,Graduate Degree,Clerical,M,M,0,0,0,3,81658,36.0,25-45,74,No,No,1
25729,Tabitha,Kapoor,Parkstr 4851,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0112,1960-01-12,Partial College,Manual,F,M,1,0,1,1,21969,37.0,25-45,56,No,>=1,0
25730,Isabelle,Simmons,Werftstr 54,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0175,1960-01-13,Partial College,Manual,F,S,1,0,1,1,23495,37.0,25-45,54,No,>=1,0
25731,Colleen,Tang,3350 Northridge Road,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0165,1960-05-03,Partial College,Manual,F,S,1,0,1,1,10997,37.0,25-45,46,No,>=1,1
25732,Joanna,Sanz,3197 Thornhill Place,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0171,1960-09-10,Partial College,Manual,F,M,0,0,1,1,16268,37.0,25-45,53,No,>=1,0
25733,Joanna,Blanco,"2, rue de la Centenaire",Saint Ouen,Somme,France,80610,1 (11) 500 555-0183,1959-11-18,High School,Manual,F,S,1,1,1,1,11950,38.0,25-45,39,1-2,>=1,0
25734,Alvin,Zheng,Galeriestr 6813,Berlin,Hamburg,Germany,14111,1 (11) 500 555-0115,1958-09-13,Graduate Degree,Clerical,M,S,0,0,0,1,58219,39.0,25-45,67,No,No,0
25735,Suzanne,Wu,Auf den Kuhlen Straße 3619,Bonn,Nordrhein-Westfalen,Germany,53131,1 (11) 500 555-0169,1960-10-04,Graduate Degree,Clerical,F,S,1,0,0,3,59979,37.0,25-45,51,No,No,1
25736,Darrell,Stone,Holzstr 6444,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0110,1960-03-08,Bachelors ,Clerical,M,M,1,0,0,3,57982,37.0,25-45,71,No,No,0
25737,Marshall,Liu,Am Gallberg 404,Duesseldorf,Hessen,Germany,40605,1 (11) 500 555-0110,1960-03-20,Graduate Degree,Clerical,M,M,1,0,0,3,72682,37.0,25-45,78,No,No,0
25738,Jacquelyn,Ruiz,Am Gallberg 48,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0141,1959-07-16,Bachelors ,Clerical,F,M,1,0,0,0,40739,38.0,25-45,48,No,No,0
25739,Cory,Rodriguez,5004 Santa Rita Dr,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0132,1958-06-20,Bachelors ,Clerical,M,S,0,0,0,1,63621,39.0,25-45,69,No,No,1
25740,Kellie,Munoz,"3433, avenue Foch",Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0178,1970-03-22,High School,Manual,F,M,1,2,1,1,20851,27.0,25-45,51,1-2,>=1,0
25742,Tamara,He,Zollhof 4822,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0135,1969-02-11,High School,Manual,F,S,1,0,2,2,26875,28.0,25-45,56,No,>=1,1
25743,Alvin,Liu,4775 Imperial Dr.,Les Ulis,Essonne,France,91940,1 (11) 500 555-0111,1970-10-12,Bachelors ,Clerical,M,M,0,0,0,0,49949,27.0,25-45,65,No,No,0
25744,Gabriel,Griffin,Im Himmelsweg 27,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0177,1970-05-20,Bachelors ,Clerical,M,M,1,0,0,0,67794,27.0,25-45,77,No,No,0
25745,Mayra,Arun,Kampstr 590,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0179,1969-06-10,Partial College,Manual,F,S,0,1,0,0,14291,28.0,25-45,43,1-2,No,0
25746,Lindsay,Simpson,4817 Gibrix Drive,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0141,1969-04-26,Partial College,Manual,F,S,1,1,0,0,22969,28.0,25-45,37,1-2,No,0
25747,Marshall,Xu,2760 Vista Way,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0157,1969-07-21,Partial College,Manual,M,S,0,1,0,0,29235,28.0,25-45,57,1-2,No,1
25748,Kayla,Butler,328 Birchbark Pl.,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0112,1969-08-11,Bachelors ,Clerical,F,S,0,0,0,1,48771,28.0,25-45,49,No,No,0
25749,Ashlee,Moyer,"1510, rue des Berges",Croix,Nord,France,59170,1 (11) 500 555-0153,1969-08-06,Bachelors ,Clerical,F,M,0,0,0,1,55301,28.0,25-45,53,No,No,0
25750,Francis,Blanco,6969 Lancaster,Warrington,England,United Kingdom,WA3 7BH,1 (11) 500 555-0130,1969-03-02,Graduate Degree,Clerical,M,S,1,0,0,0,82519,28.0,25-45,73,No,No,0
25751,Gina,Alvarez,Parise Straße 2552,Frankfurt am Main,Hamburg,Germany,60355,1 (11) 500 555-0119,1969-02-03,Graduate Degree,Skilled Manual,F,M,1,0,0,0,96663,28.0,25-45,59,No,No,0
25753,Nichole,Lal,6196 Nottingham Place,Woolston,England,United Kingdom,WA1 4SY,1 (11) 500 555-0193,1951-08-14,High School,Manual,F,S,0,2,0,3,24779,46.0,45-55,38,1-2,No,0
25754,Calvin,Sharma,Lieblingsweg 500,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0130,1951-11-21,High School,Manual,M,S,0,2,0,4,17811,46.0,45-55,61,1-2,No,1
25755,Jeffery,Huang,6647 McDandy St.,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0122,1968-04-24,High School,Manual,M,M,1,0,3,3,19268,29.0,25-45,96,No,>=1,0
25756,Cassandra,Malhotra,Waldstr 193,Berlin,Hamburg,Germany,12311,1 (11) 500 555-0113,1968-08-12,Partial College,Manual,F,M,1,0,1,1,10181,29.0,25-45,50,No,>=1,0
25757,Jeffery,Wu,3355 Carpetta Circle,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0164,1968-07-11,Partial College,Manual,M,S,0,0,1,1,16368,29.0,25-45,68,No,>=1,0
25758,Leslie,Gutierrez,Klara Straße 84,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0138,1968-04-07,Partial College,Manual,F,M,0,0,1,1,22401,29.0,25-45,53,No,>=1,0
25760,Natalie,Alexander,6928 N. 8th Street,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0183,1968-12-05,Bachelors ,Clerical,F,M,1,0,0,1,41434,29.0,25-45,50,No,No,0
25761,Shish,Shridhar,886 Panoramic Drive,Gateshead,England,United Kingdom,GA10,715-555-0100,1968-06-13,Bachelors ,Clerical,F,S,1,0,0,1,46388,29.0,25-45,43,No,No,0
25762,Stefanie,Fernandez,Kapellstr 4967,Berlin,Nordrhein-Westfalen,Germany,14197,1 (11) 500 555-0130,1968-02-12,Bachelors ,Clerical,F,M,1,0,0,1,49050,29.0,25-45,49,No,No,0
25763,Hannah,Johnson,2672 Black Walnut,Bremerton,Washington,United States,98312,283-555-0135,1968-11-03,Partial College,Skilled Manual,F,M,1,3,4,4,99541,29.0,25-45,99,>=3,>=1,1
25764,Alexandria,Price,3061 6010th Avenue,Bremerton,Washington,United States,98312,528-555-0160,1968-03-17,Partial College,Skilled Manual,F,S,0,3,4,4,112476,29.0,25-45,89,>=3,>=1,1
25765,Natalie,Watson,1318 Nottingham Pl.,Lebanon,Oregon,United States,97355,458-555-0116,1968-11-16,Bachelors ,Management,F,S,0,3,0,2,110535,29.0,25-45,55,>=3,No,1
25766,Allison,Kelly,4481 Ranch Road,Seattle,Washington,United States,98104,443-555-0131,1968-03-09,Bachelors ,Management,F,M,1,3,0,3,115232,29.0,25-45,58,>=3,No,1
25767,Bailey,Hill,1940 C Mt. Hood Circle,Tacoma,Washington,United States,98403,991-555-0186,1968-10-22,Bachelors ,Management,F,S,0,3,0,3,90448,29.0,25-45,54,>=3,No,1
25768,Tyrone,Ruiz,Conesweg 780,Berlin,Nordrhein-Westfalen,Germany,14197,1 (11) 500 555-0164,1957-01-02,High School,Professional,M,M,1,4,4,4,158727,40.0,25-45,147,>=3,>=1,0
25769,Gerald,Rubio,Essener Straße 8100,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0167,1957-06-27,Partial College,Professional,M,S,0,2,4,4,161431,40.0,25-45,139,1-2,>=1,1
25770,Reginald,Blanco,8131 Mission Drive,Boulogne-sur-Mer,Pas de Calais,France,62200,1 (11) 500 555-0138,1956-09-23,High School,Professional,M,M,1,2,1,2,132623,41.0,25-45,108,1-2,>=1,1
25771,Gabriella,Rivera,Bundesallee 4442,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0153,1956-04-08,High School,Professional,F,S,0,4,4,4,120511,41.0,25-45,88,>=3,>=1,1
25772,Harold,Kapoor,Bundesallee 7576,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0196,1956-11-05,High School,Professional,M,S,1,4,4,4,162404,41.0,25-45,144,>=3,>=1,1
25773,Jack,Simmons,Bundesallee 7432,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0142,1956-05-24,High School,Professional,M,S,0,4,4,4,152772,41.0,25-45,138,>=3,>=1,1
25774,Corey,Pal,4393 Chianti Pl.,London,England,United Kingdom,SW19 3RU,1 (11) 500 555-0170,1956-03-05,Partial College,Professional,M,M,1,3,4,4,165878,41.0,25-45,154,>=3,>=1,1
25775,Marie,Chandra,9297 Kenston Dr.,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0139,1956-05-22,Partial College,Professional,F,M,1,3,4,4,128790,41.0,25-45,96,>=3,>=1,1
25776,Damien,Zhou,7765 N. Canyon Rd.,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0133,1956-05-17,High School,Professional,M,M,1,3,4,4,158639,41.0,25-45,156,>=3,>=1,1
25777,Stephanie,Butler,"22, rue Philibert-Delorme",Lille,Nord,France,59000,1 (11) 500 555-0188,1955-03-10,High School,Professional,F,M,1,2,1,2,109154,42.0,25-45,64,1-2,>=1,0
25778,Larry,Gomez,325 Woodbury Place,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0147,1955-04-06,Partial College,Professional,M,M,1,3,4,4,170336,42.0,25-45,154,>=3,>=1,1
25780,Dana,Gill,Roßstr 9928,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0147,1944-06-05,Partial College,Professional,F,S,0,2,0,5,113048,53.0,45-55,51,1-2,No,0
25781,Alejandro,Xie,1374 Boatwright Dr.,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0137,1944-02-19,Bachelors ,Management,M,S,0,3,4,4,159239,53.0,45-55,135,>=3,>=1,1
25782,Marshall,Gao,6769 Seabourne Ct.,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0174,1946-07-04,Partial College,Professional,M,M,0,4,4,4,170365,51.0,45-55,145,>=3,>=1,1
25783,Omar,Sun,4645 Rossmor Parkway,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0114,1946-09-15,Partial College,Professional,M,S,0,4,4,4,156071,51.0,45-55,134,>=3,>=1,1
25784,Damien,Raje,4193 E. 28th Street,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0166,1946-12-03,Bachelors ,Management,M,S,0,4,4,4,179151,51.0,45-55,137,>=3,>=1,1
25786,Cheryl,Romero,"3366, rue de Longchamp",Cergy,Val d'Oise,France,95000,1 (11) 500 555-0159,1953-07-01,Partial College,Professional,F,M,1,1,2,3,98627,44.0,25-45,71,1-2,>=1,1
25787,Lee,Serrano,"55, rue de l'Espace De Schengen",Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0150,1954-03-28,High School,Professional,M,M,1,3,4,4,135326,43.0,25-45,144,>=3,>=1,0
25788,Nichole,Yuan,Hellweg 4924,Frankfurt am Main,Hamburg,Germany,60355,1 (11) 500 555-0119,1954-10-08,Partial College,Professional,F,S,0,4,4,4,129812,43.0,25-45,88,>=3,>=1,1
25789,Julia,Mitchell,"2, route de Marseille",Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0192,1953-08-12,Partial College,Professional,F,S,1,2,2,4,107014,44.0,25-45,64,1-2,>=1,0
25790,Cameron,Patterson,"3716, avenue Reille",Metz,Moselle,France,57000,1 (11) 500 555-0198,1953-09-10,Bachelors ,Management,M,M,0,3,4,4,137928,44.0,25-45,149,>=3,>=1,0
25792,Alyssa,Gonzales,Zollhof 1,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0182,1953-04-07,Bachelors ,Management,F,S,1,4,4,4,136768,44.0,25-45,91,>=3,>=1,1
25793,Ann,Rana,Heidestieg Straße 8224,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0154,1953-08-17,Partial College,Professional,F,M,0,1,5,5,147687,44.0,25-45,105,1-2,>=1,1
25794,Kristin,Tang,Curieweg 991,Duesseldorf,Hessen,Germany,40434,1 (11) 500 555-0176,1952-10-24,High School,Professional,F,S,1,2,1,4,87984,45.0,45-55,57,1-2,>=1,1
25795,Marie,Gomez,Welt Platz 4,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0184,1952-07-13,Partial College,Professional,F,S,1,2,5,5,136080,45.0,45-55,96,1-2,>=1,1
25796,Kelvin,Jai,9009 W 46th St,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0139,1952-03-12,High School,Professional,M,M,1,3,5,5,170124,45.0,45-55,162,>=3,>=1,1
25798,Christian,Coleman,9179 Dos Rios Drive,Bury,England,United Kingdom,PE17,1 (11) 500 555-0157,1951-03-24,High School,Professional,M,S,0,3,5,5,155370,46.0,45-55,146,>=3,>=1,1
25799,Arianna,James,4021 Raymond Dr,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0176,1951-03-18,High School,Professional,F,S,0,3,5,5,144493,46.0,45-55,96,>=3,>=1,1
25800,Sheena,Nath,6872 Jimno Ave.,Bury,England,United Kingdom,PE17,1 (11) 500 555-0117,1950-05-19,High School,Management,F,S,0,3,5,5,132786,47.0,45-55,95,>=3,>=1,1
25802,Clayton,He,Karl Liebknecht str 299,Hof,Bayern,Germany,95010,1 (11) 500 555-0117,1949-11-14,Partial College,Management,M,S,0,3,5,5,166956,48.0,45-55,151,>=3,>=1,1
25803,Gregory,Xu,Am Grossen Dern 82,Kassel,Hessen,Germany,34117,1 (11) 500 555-0160,1949-05-09,High School,Management,M,M,1,3,5,5,154505,48.0,45-55,161,>=3,>=1,0
25804,Nelson,Torres,6927 Ricardo Drive,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0146,1949-04-08,Partial College,Management,M,M,1,4,5,5,180073,48.0,45-55,164,>=3,>=1,1
25805,Melody,Gomez,4208 Seal Way,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0112,1949-05-01,Partial College,Management,F,M,0,4,5,5,124952,48.0,45-55,105,>=3,>=1,1
25806,Dwayne,Dominguez,"6614, rue Surcouf",Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0142,1948-05-06,Partial High School,Skilled Manual,M,S,1,3,1,5,88261,49.0,45-55,83,>=3,>=1,1
25807,Kaitlin,Lopez,"5, route de Marseille",Paris,Seine (Paris),France,75010,1 (11) 500 555-0165,1947-11-10,Partial High School,Skilled Manual,F,M,1,2,0,5,97570,50.0,45-55,54,1-2,No,0
25810,Jimmy,Sanz,8060 Roslyn Drive,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0163,1975-03-14,Bachelors ,Professional,M,S,1,4,0,0,95683,22.0,<25,76,>=3,No,1
25811,Miguel,Wright,3070 Sahara Drive,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0159,1976-07-26,Bachelors ,Professional,M,S,0,2,0,0,73081,21.0,<25,69,1-2,No,0
25812,Donna,Lal,134 Peachwillow Street,Findon,South Australia,Australia,5023,1 (11) 500 555-0110,1976-03-15,Bachelors ,Professional,F,S,1,3,0,0,91022,21.0,<25,50,>=3,No,1
25813,Isaac,Hernandez,5696 McFaul Drive,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0119,1975-12-09,Bachelors ,Professional,M,S,1,3,0,0,128455,22.0,<25,77,>=3,No,0
25814,Krystal,Zeng,15 Aspen Drive,Findon,South Australia,Australia,5023,1 (11) 500 555-0127,1975-10-13,Bachelors ,Professional,F,S,0,3,0,0,116099,22.0,<25,47,>=3,No,0
25815,Jacquelyn,Romero,3397 Farm Bureau Road,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0171,1975-03-25,Bachelors ,Professional,F,M,1,3,0,0,106924,22.0,<25,56,>=3,No,0
25816,Teresa,Navarro,9720 Dalis Dr.,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0116,1975-08-10,Bachelors ,Professional,F,M,0,3,0,0,105024,22.0,<25,54,>=3,No,0
25817,Isaac,Phillips,5065 Maywood Lane,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0114,1973-11-05,Bachelors ,Professional,M,M,1,3,0,0,141818,24.0,<25,88,>=3,No,0
25818,Aaron,Hill,6271 Clyde Street,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0183,1974-11-08,Bachelors ,Professional,M,S,1,3,0,0,105572,23.0,<25,70,>=3,No,1
25819,Carlos,Morgan,3080 Soto St.,Townsville,Queensland,Australia,4810,1 (11) 500 555-0135,1973-08-18,Bachelors ,Professional,M,M,0,3,0,0,133039,24.0,<25,93,>=3,No,0
25820,Adam,Evans,5796 Lightwood Dr.,Melton,Victoria,Australia,3337,1 (11) 500 555-0125,1973-11-25,Bachelors ,Professional,M,M,1,3,0,0,129245,24.0,<25,85,>=3,No,0
25821,Krystal,Gao,4413 Harvard Drive,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0196,1973-07-16,Partial College,Management,F,S,1,3,5,5,132105,24.0,<25,96,>=3,>=1,1
25822,Julio,Navarro,5551 Silverado Dr.,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0120,1973-01-24,Partial College,Management,M,M,1,3,5,5,153546,24.0,<25,164,>=3,>=1,1
25823,Jaime,Xie,6790 Edward Avenue,Seaford,Victoria,Australia,3198,1 (11) 500 555-0139,1973-07-26,Partial College,Management,M,S,1,3,5,5,166432,24.0,<25,156,>=3,>=1,1
25825,Tammy,Fernandez,1899 Rosey View Drive,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0135,1972-06-07,Bachelors ,Professional,F,M,1,3,0,0,101828,25.0,25-45,54,>=3,No,0
25826,Nathaniel,Watson,8037 Hillridge Way,Melton,Victoria,Australia,3337,1 (11) 500 555-0168,1972-04-10,Partial College,Management,M,M,0,3,5,5,158938,25.0,25-45,168,>=3,>=1,1
25828,Ronald,Madan,9677 Elkwood Dr,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0180,1970-09-03,Partial High School,Professional,M,M,1,4,5,5,120565,27.0,25-45,161,>=3,>=1,1
25830,Louis,Nath,6697 Roslyn Drive,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0189,1970-03-01,Partial High School,Professional,M,M,1,4,5,5,152398,27.0,25-45,165,>=3,>=1,1
25831,Sebastian,Torres,8548 Dewing Ave.,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0145,1971-06-25,High School,Management,M,M,1,4,5,5,155223,26.0,25-45,170,>=3,>=1,1
25832,Shawn,Tang,5748 Hacienda Dr.,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0128,1971-04-03,Partial High School,Professional,M,S,0,4,5,5,152953,26.0,25-45,155,>=3,>=1,1
25833,Sabrina,Hernandez,1156 Corte Poquito,Beaverton,Oregon,United States,97005,132-555-0142,1949-02-08,High School,Professional,F,M,1,2,0,4,49325,48.0,45-55,47,1-2,No,0
25834,Jeremy,Davis,5056 Anchor Ave,Lemon Grove,California,United States,91945,913-555-0119,1948-11-18,High School,Professional,M,S,0,2,0,4,61033,49.0,45-55,65,1-2,No,0
25835,Destiny,Flores,5255 Corte Valencia,Santa Cruz,California,United States,95062,919-555-0142,1947-12-10,High School,Professional,F,M,0,2,0,4,52513,50.0,45-55,45,1-2,No,0
25836,Jaime,Luo,6492 Candy Rd,Berkeley,California,United States,94704,699-555-0112,1937-12-19,Graduate Degree,Management,M,M,1,2,0,3,82517,60.0,>55,65,1-2,No,0
25837,Timothy,Cook,792 Greendell Rd.,Newport Beach,California,United States,92625,246-555-0148,1937-10-26,Graduate Degree,Management,M,M,1,2,0,3,74246,60.0,>55,64,1-2,No,0
25839,Connor,Powell,6733 North Star Dr,Chula Vista,California,United States,91910,323-555-0159,1938-09-06,Graduate Degree,Management,M,M,1,2,0,3,107309,59.0,>55,77,1-2,No,0
25840,Karla,Pal,5296 Covington Court,Bellflower,California,United States,90706,735-555-0180,1938-01-17,Graduate Degree,Management,F,M,1,2,0,3,99747,59.0,>55,50,1-2,No,0
25841,Lindsey,Becker,4535 Sun Hill Lane,Berkeley,California,United States,94704,869-555-0154,1938-03-27,Graduate Degree,Management,F,S,0,2,0,3,105168,59.0,>55,46,1-2,No,0
25842,Cole,Brooks,4186 Silver Oaks Pl.,Newport Beach,California,United States,92625,502-555-0162,1939-04-10,Graduate Degree,Management,M,M,1,2,0,3,129840,58.0,>55,76,1-2,No,0
25843,Hunter,Perez,7463 Hackney Lane,Puyallup,Washington,United States,98371,217-555-0168,1939-02-17,Graduate Degree,Management,M,S,1,2,0,3,106068,58.0,>55,65,1-2,No,0
25844,Riley,Butler,3271 Norse Ct,Coronado,California,United States,92118,293-555-0134,1940-10-19,High School,Professional,F,S,0,2,0,4,55516,57.0,>55,46,1-2,No,0
25845,Timothy,Campbell,9255 Katharyn Drive,N. Vancouver,British Columbia,Canada,V7L 4J4,679-555-0161,1940-07-13,Bachelors ,Management,M,S,0,2,0,3,95298,57.0,>55,68,1-2,No,0
